lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,void,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,,1
27a53598463d4dde98e54af97b5ae1a3,golden_rill,6a586f0176b241319d156a10b8ebdd9c,85b400e152a34fd7a9db39d05e54beb1,2dc2438510a14902afc61e85f596702f,85b400e152a34fd7a9db39d05e54beb1,27a53598463d4dde98e54af97b5ae1a3,,1
270bab0fc5ce4d09b89ae87a2d4d5d3e,darkness,475c4ccd790a4f9db2de3efd9f3daa84,861e7c7ae26841eda0b0cb38dabe93d3,f324e26510db4c8aae187fa51f2e6799,53d561d60d0740d49e4793e27d86715e,270bab0fc5ce4d09b89ae87a2d4d5d3e,,1
player_lurker,you,lurkroom_player_bbd58e31dca64964b0d0a9386af2da1f,lurkroom_player_c757afee4103465fa1aec72dd90c9b7d,lurkroom_player_f85b2cb4ccf946ec8b21efad9228ca45,lurkroom_player_622aa0944e7845098c4a15a3303f49c8,player_lurker,ibi wowo ema tut wowo wo/ ibi rorowo roro beh wo roro,0.25
337f6188f2f04ab481592ffa75e08efc_5f889bf0121044a7af99a231617de361,void,337f6188f2f04ab481592ffa75e08efc_6574050005f44e5fb7bceae7040cefae,337f6188f2f04ab481592ffa75e08efc_663f6fd6c8ab45ddb62551ee32866d87,337f6188f2f04ab481592ffa75e08efc_d97923ca9d0542d7b4caa726c89dd07a,337f6188f2f04ab481592ffa75e08efc_5f889bf0121044a7af99a231617de361,337f6188f2f04ab481592ffa75e08efc_5f889bf0121044a7af99a231617de361,,1
bed16ecf1045421f952d3e51b05d5a29,golden_rill,a96c36f50b6c45f19e7c67fbe346441b,eb4d20fdd4b84206adc64fbf730ffec1,0658baa85d9c426bab90a86161d8ed92,eb4d20fdd4b84206adc64fbf730ffec1,bed16ecf1045421f952d3e51b05d5a29,,1
91a8fdd8da3c4982992ece874af6b9f6,stone,960d278db5ae4a05875922cf38e66d85,4b5e590bd8084542a3528b9d4abdc623,21eb2303649b46238e4d5d5c45f62292,a2ecf6799ac540e4bf6f1407d1687af3,91a8fdd8da3c4982992ece874af6b9f6,,1
bb56624f478a4da1a96245852877de8b,letter_h,4315bcac5ecd4a17a6b5e6a6e6dd259c,4ec62070c9fd40eda7534ec6bf21de20,e574a5380e4d419ca4276bec882c2b12,ce3d57d8ab0d48baad589a8359cc8f80,bb56624f478a4da1a96245852877de8b,,1
99f56ab3bad3464a927a008ccfa1709b,golden_rill,8b7ab48101944e799c7a43bc72f9e1fa,3ccdbb45cf9d4b6f95ece83cf3393a1f,217e7b45ba354eb9b81bf379b5127161,3ccdbb45cf9d4b6f95ece83cf3393a1f,99f56ab3bad3464a927a008ccfa1709b,,1
5febdfaf04c54305a6f6dbd16d54a7e8,golden_rill,2db39bc15d534cd79ec5d926d04a0f7f,42317782295d4344a93e1d3ecbf094de,2f664fdd18654a5e9fb3e36db6f5a3a5,42317782295d4344a93e1d3ecbf094de,5febdfaf04c54305a6f6dbd16d54a7e8,,1
35c2fa09aab84a709d8da5211361d712,golden_rill,82136596cb2948348b02c03e75609d01,9e4b506fc0d24e2d92ea5d6cc07b993c,a5968fe638cb486fafe33a37f170a775,9e4b506fc0d24e2d92ea5d6cc07b993c,35c2fa09aab84a709d8da5211361d712,,1
2557053ffc8e4d70803fa5856e208ee7,water_light,6c3d0809c3944be6a7215fb86cfea181,c57728afe6b848ea8fba43f97872070e,834d8f1806494c27b896c2e812be6125,cbbe78caf8c641358ea749b79e62a1bf,2557053ffc8e4d70803fa5856e208ee7,,1
f3969bd6cfc34c2f8e3b1017c8132cf3,darkness,6e01dee396b5461e9ef5fee6c2fe904d,f3969bd6cfc34c2f8e3b1017c8132cf3,184bd607484543e18f69579ffc5784bc,fed6f3c2cfec405a897684660b49485e,f3969bd6cfc34c2f8e3b1017c8132cf3,,1
60a7bc8d85ee41a6a063211901fd4402,golden_rill,87b3bc64b53843afb796e4bb2e2aaf76,337f6188f2f04ab481592ffa75e08efc_d80ad7645fce4b44aea2a82710b1b355,9a00b407af8b4eaebab4063cb0827d19,337f6188f2f04ab481592ffa75e08efc_d80ad7645fce4b44aea2a82710b1b355,60a7bc8d85ee41a6a063211901fd4402,,1
905750f967be43fc8401ade74beefe57,golden_rill,deb80320ae3f4b3895633c06d79138db,9e6de9728b51410b819fec9bac5b2b88,2d05d963b90946aeafd76fe1b4eeff9e,9e6de9728b51410b819fec9bac5b2b88,905750f967be43fc8401ade74beefe57,,1
ac7c6be7dfe94372a701da32ccc21d7c,golden_rill,3412cf9628e44228b666293d624dc5ae,f5fd28309cc74b0e9f3480a6685fe3fc,bec07f74840e4ff087fe3b69b977b401,f5fd28309cc74b0e9f3480a6685fe3fc,ac7c6be7dfe94372a701da32ccc21d7c,,1
2ed7e22393464a27adce544d15b97877_12cb238c9a38435d861abbe2f44c24f5,darkness,2ed7e22393464a27adce544d15b97877_12cb238c9a38435d861abbe2f44c24f5,2ed7e22393464a27adce544d15b97877_bb0c6842aee5415e9517207b17fdd4d7,2ed7e22393464a27adce544d15b97877_2ab06c921e1a4a87aece534a5522ec5a,2ed7e22393464a27adce544d15b97877_99151377ff5f4cbeab2d0f45621c23bc,2ed7e22393464a27adce544d15b97877_12cb238c9a38435d861abbe2f44c24f5,,1
82d97eccc77d450895177cbdc1c05bef,grass,ce1cde3762c4452cad348ad6f4e4cb1b,e724252f874b41b0af69d87522ec98df,e5adfd30bb6f46b3be72f46d9d157d34,125151f2cd06473f927881cd98b78694,82d97eccc77d450895177cbdc1c05bef,,1
6e317c8d6d1c4712b9cadafd9b683eaa,golden_rill,bf00d13f59764c6d871dbeaff9264858,pocky_5c1d618dfe844256b64ad9dae5f7ecf9,cc65bb8d8b304dbd91965f178a082e84,pocky_5c1d618dfe844256b64ad9dae5f7ecf9,6e317c8d6d1c4712b9cadafd9b683eaa,,1
1cc12bbaee734c068340f966603cf5f9,golden_floor,633b02e9785c454aa5ce65667d88e30a,98454da27c9444a08cac5857d609c63d,5a6d22348d71457eb3703f25f3a92b18,fcc37a0204964d509eb40784fa393859,1cc12bbaee734c068340f966603cf5f9,,1
hallway_left_down,void,90522b5af3184d009168140a302e6077,f6c40e46a42547b1acf4cf3b32750881,d24cfb0027344bbd8e0579bfec9db810,ae64abcc729e4abc8838639d8bc6f7ac,hallway_left_down,,1
34f19cf1f0e04180a1167bc5fae341f1,golden_rill,d56e5a9974fb48a9be1deca5b3665d6e,adc71a050c724733aeae495f37410b86,f6c5bb5c2a114b7ebb5c40b188843ce0,adc71a050c724733aeae495f37410b86,34f19cf1f0e04180a1167bc5fae341f1,,1
4fc041e1e19647f388adaae359c9b9d0,water_light,31acbf542b8c4669b8d6f0b6d2f8f80d,4c9cdec8558d49f796f52f814d5c9e0e,6146ee54de024f26af4c60ef934e0fd5,982fb6b244384f3da070e23460f638d5,4fc041e1e19647f388adaae359c9b9d0,,1
51847e465f16491eb7be2a07bafe22ed,golden_rill,4457cca8d48d4c1bb4175c52b90597bf,df6f2812b6fe453e8facf16230677000,c326accdce1148d6a1f74a54ab14e73d,df6f2812b6fe453e8facf16230677000,51847e465f16491eb7be2a07bafe22ed,,1
dc45b9bff70a405d987971cfa1a552ad,golden_rill,0cde4cde1ef44c1eb16e4096fcf68f11,b1bbbae9c0c14350a504394004971ff1,bbe3ff0b736c4b3eb83f3c2e61160093,b1bbbae9c0c14350a504394004971ff1,dc45b9bff70a405d987971cfa1a552ad,,1
3c6e38a9b1d94e849fee9fe9470c8911,stone,ac91dda0f4eb4ad0a7cbf2d69e2d51d9,3c6e38a9b1d94e849fee9fe9470c8911,8c5e54d2ef3d4198812052b304446512,1be443f7231141a2b1b4de7bec9500bf,3c6e38a9b1d94e849fee9fe9470c8911,,1
dff2663568794f569280911c7884e0a6,golden_rill,e3d95b7ebdc547a6afa6fe781b0a74a7,b6cb88fff01d4b22a1a45c941fec9e3c,52bf15f78cbd4771b359f01371539f8a,b6cb88fff01d4b22a1a45c941fec9e3c,dff2663568794f569280911c7884e0a6,,1
863824f344784dbfae9908346c374113_lurkroom_863824f344784dbfae9908346c374113_beetle_4f381cdc73c744108eb81b1bc3476329,stone,863824f344784dbfae9908346c374113_lurkroom_863824f344784dbfae9908346c374113_beetle_87e486c6c03d4bc4b7c0cae32dabb6dd,863824f344784dbfae9908346c374113_lurkroom_863824f344784dbfae9908346c374113_beetle_4f381cdc73c744108eb81b1bc3476329,lurkroom_player_8201074c5b2b484cadd939ef73bfb322,863824f344784dbfae9908346c374113_lurkroom_863824f344784dbfae9908346c374113_beetle_62afba539a764067babe64c47eaa3bc1,863824f344784dbfae9908346c374113_lurkroom_863824f344784dbfae9908346c374113_beetle_4f381cdc73c744108eb81b1bc3476329,,1
b1067fdb9d7f43449c8e01c61de2041c_ca2ba6780aed43a0be44c9477fa89c62,void,b1067fdb9d7f43449c8e01c61de2041c_936c29e8e571492a8ac268051741f507,b1067fdb9d7f43449c8e01c61de2041c_5c7b6b9e102a421d8585600f398635d2,b1067fdb9d7f43449c8e01c61de2041c_b28c16f8221c4937a3adbfd386b50473,b1067fdb9d7f43449c8e01c61de2041c_ca2ba6780aed43a0be44c9477fa89c62,b1067fdb9d7f43449c8e01c61de2041c_ca2ba6780aed43a0be44c9477fa89c62,,1
2523d62fe7344f63bd27fd306b7d5fa8,golden_rill,82d738f1979243db8711e5e3ed908750,ae9e420bbcf14cbb829185241cf917ea,70d48495baa54db29e3523c08106abf6,ae9e420bbcf14cbb829185241cf917ea,2523d62fe7344f63bd27fd306b7d5fa8,,1
90827b3aee944372996ec011223ab728,water_light,9365bd14a7e746ed8daaae7f7ece4f6c,466e4ccb64d54f5ca63396965cf9c3eb,ab906fbfc22542de8b9eda0409d3188c,c5c9d966ff6748bfb73758e406793869,90827b3aee944372996ec011223ab728,,1
232effec3f5b4bf593a25d3dee2bec84_49529ac04381435d8887f5bf6ee9a8a0,void,232effec3f5b4bf593a25d3dee2bec84_6f89196434064f2fa8d7895dda20f8b2,232effec3f5b4bf593a25d3dee2bec84_249dc6427d134a1ca7d9be4be71e9bc5,232effec3f5b4bf593a25d3dee2bec84_e7f2fe06a8d546de8cb3a07df8f41c8f,232effec3f5b4bf593a25d3dee2bec84_49529ac04381435d8887f5bf6ee9a8a0,232effec3f5b4bf593a25d3dee2bec84_49529ac04381435d8887f5bf6ee9a8a0,,1
6dec313d61184b98995b2d9ae9c979d0,golden_rill,dda017f3c28248e0bf21e30c76f8b30d,3f5081e807a1496e8d71b1cdc1e6166b,1512bc9f7501455faaf5f5220c31e1bc,3f5081e807a1496e8d71b1cdc1e6166b,6dec313d61184b98995b2d9ae9c979d0,,1
469f75e052f244f6a7aa718053d889fe_f80c306da1794f8d8d47c7b8cea0071e,void,469f75e052f244f6a7aa718053d889fe_162bb778ed2741438ed8903868db9e76,469f75e052f244f6a7aa718053d889fe_c89e29728bde4a81a3a3f522357b28d7,469f75e052f244f6a7aa718053d889fe_f20daf729d044c99933347ad72807a81,469f75e052f244f6a7aa718053d889fe_f80c306da1794f8d8d47c7b8cea0071e,469f75e052f244f6a7aa718053d889fe_f80c306da1794f8d8d47c7b8cea0071e,,1
d7ed241cac9c4b2289950ad79788ea69,grass,d7ed241cac9c4b2289950ad79788ea69,84832d0addd344d0ad1ae1e1c1e2dda7,fd0489282e5a428d87d32c91c1ee1ca9,30e2ac96ff6c4da6b81404f1bb834130,d7ed241cac9c4b2289950ad79788ea69,,1
bceaff97582c4be4b47a5bc6516c1d59,golden_rill,86438207cf804dfc8907cc3acf259957,232effec3f5b4bf593a25d3dee2bec84_767f668b249f46c58861762049b370cf,4bd4f328af054602b4e30ea71222e06e,232effec3f5b4bf593a25d3dee2bec84_767f668b249f46c58861762049b370cf,bceaff97582c4be4b47a5bc6516c1d59,,1
0fd8cee9cd8a47b2bff55d469905f36f,golden_rill,6683c9107f264c12a8b0414ff81fec74,5767b270a69f4ad5b99e1167d91bbdbd,64240768e0ab4da89272ccbc485b6765,5767b270a69f4ad5b99e1167d91bbdbd,0fd8cee9cd8a47b2bff55d469905f36f,,1
a62227b5aedf45668edb90b7b6faf84c,darkness,a83b47a7b05a4c5b85703af7c809109f,6a40d0b7a7af48c9bab4a11ef028a967,d3d59c1a9712412e86b26a4c6a95e0fe,f95047049000497c9a1a8a0836e5883c,a62227b5aedf45668edb90b7b6faf84c,,1
77855de68e704a22b179bc150205093a,golden_rill,9e8b63ffebf44f5eb5c24d2353d1e981,3f5cd1ada4594fbabea872fc9c836a2a,9ccdd64c99fd4a0e8192e3136a24b8bb,3f5cd1ada4594fbabea872fc9c836a2a,77855de68e704a22b179bc150205093a,,1
39bec0c37df7448eb88daed48bcb0058,rill,b72c21cfb6a14a5ab2eded142b3da36d,80408605083041289818183b252bcc76,f1e3fd776d7044ee94f8a35cbd3036e7,80408605083041289818183b252bcc76,39bec0c37df7448eb88daed48bcb0058,,1
dcaf5e5ea1fb4ba785053f760e7b9a6b,rill,c471d059de394630bdab2c0e8afd080b,f68feb30ae434ceaa7be8901fbdec2e6,86b4e3ea80b041b98a94746fcbb68c19,f68feb30ae434ceaa7be8901fbdec2e6,dcaf5e5ea1fb4ba785053f760e7b9a6b,,1
db5120f896d545d2ac344d4502aa4c8f,grass,c555bdaabacf4729b7cc62c57e0baf68,6677f025cc3a4f9bae89cfecc80e42b1,cf7bafc2ede9483d87bbec56cb9d7697,22a8cf070a104925a06776abe6e8230f,db5120f896d545d2ac344d4502aa4c8f,,1
f6734cf1567e43feb6900f4d66f7c138,golden_rill,d66bbd7b256f4e67894acb9736a01612,b1067fdb9d7f43449c8e01c61de2041c,e4dbf13953f24175b933758709e04e49,b1067fdb9d7f43449c8e01c61de2041c,f6734cf1567e43feb6900f4d66f7c138,,1
9ebd926a84194746ad44c31f333ad32f_51fb847ac91c4c84b3792b44a1bf3ff9,void,9ebd926a84194746ad44c31f333ad32f_e576a235eff344a3a976e19c6a421573,9ebd926a84194746ad44c31f333ad32f_bb5b7017814b4c3db03373a5b01ae659,9ebd926a84194746ad44c31f333ad32f_c2ffcf3513d84d7c8fb8bb315e1d4a31,9ebd926a84194746ad44c31f333ad32f_51fb847ac91c4c84b3792b44a1bf3ff9,9ebd926a84194746ad44c31f333ad32f_51fb847ac91c4c84b3792b44a1bf3ff9,,1
7b0fce5e7ec0495b805d31ba66a10b83,grass,30b89ed4c4484cbe8e903e5e3da11634,5b6e560b817f41f4982b426003672da1,1f6e8b2d1198438983c9230925282529,6ce5d0e9cf5f434480d0ccba8406f09f,7b0fce5e7ec0495b805d31ba66a10b83,,1
cee88697bf204942b2e24ed5710c51e3,lava,1051e421930247fcaa02b9279a6e21ea,17072be7049a4454aca0eb3eab6d89c9,95ec89be574e42f089d98979b988eda8,a4152aea6215410b9f7b7b079a8042af,cee88697bf204942b2e24ed5710c51e3,,1
30b822235cba4288b60092165e274b62,golden_rill,a578bc4aa02747779a9515513371873f,728e1aee1a4d4b15ad30bc1a9ce5d9be_0e7436cf1968464c9338c8c94f2f8cd3,7eb9cc99939145b6b667ec25808d83db,728e1aee1a4d4b15ad30bc1a9ce5d9be_0e7436cf1968464c9338c8c94f2f8cd3,30b822235cba4288b60092165e274b62,,1
4a178bca469d4943ad37711e16f40930,golden_rill,f9ef513ad4d848f4a5c46144155a0ac0,863824f344784dbfae9908346c374113_89f202b48dc1451e95839c3dbbf6da92,56a1159859884252bdea9708da229011,863824f344784dbfae9908346c374113_89f202b48dc1451e95839c3dbbf6da92,4a178bca469d4943ad37711e16f40930,,1
84e6b88f0113489c8a6123fa655137cb,golden_rill,1785aab92c5a423ba5dc460d578f9b0a,d10d7699a20145339da9f41af9098c6f,6a7034d496734bb288fc52d0db8c0d4b,d10d7699a20145339da9f41af9098c6f,84e6b88f0113489c8a6123fa655137cb,,1
1a3ad63de4fd48df942b6e988f23f22a,golden_rill,7b5eada69b1c4a44b92f90682500c9d7,lurkroom_6f59e70da38247cb9fce1725983d7452_8cc158afe6ae44e1af7fc3e6175019a5,581f5304c7e545a7af25d5cb5d10739d,lurkroom_6f59e70da38247cb9fce1725983d7452_8cc158afe6ae44e1af7fc3e6175019a5,1a3ad63de4fd48df942b6e988f23f22a,,1
lurkroom_73901d78b1a441a0a21d8449263a623c_73901d78b1a441a0a21d8449263a623c_lurker,mushroom_pink,lurkroom_73901d78b1a441a0a21d8449263a623c_6bad09eeb9944c9895a70f6f84be12cd,lurkroom_73901d78b1a441a0a21d8449263a623c_2d9bfe1b214d48f8a5b5d3e12bc80927,lurkroom_73901d78b1a441a0a21d8449263a623c_d9adbc09d7294bcb8ff152ed69d6035d,lurkroom_73901d78b1a441a0a21d8449263a623c_ac656baa83a745d9b3b5be539365dfef,lurkroom_73901d78b1a441a0a21d8449263a623c_73901d78b1a441a0a21d8449263a623c_lurker,ibi wowo ema tut wowo wo/ ibi rorowo roro beh wo roro,0.25
7ed8d5df8e5c44488e011c3f7f68b3a9,golden_rill,a57e854953a3474395f3bb787ed90b6a,30e2ac96ff6c4da6b81404f1bb834130,2955791909ea49ceb6b833ae8c68cdff,30e2ac96ff6c4da6b81404f1bb834130,7ed8d5df8e5c44488e011c3f7f68b3a9,,1
0a2bce1085c14584910891f2d2051079,rill,6c2eb5857e784bb7a4dad143d434541e,28093cd46fb643c9a46a9633a7b18318,37b6e426a1664e7288734e24ca71a16f,28093cd46fb643c9a46a9633a7b18318,0a2bce1085c14584910891f2d2051079,,1
ba44b73801744f5da8be772c7619d113,golden_rill,5b684a62c4374d379c51d5993cd08fc2,02793ecd79c34cbfb4cc9ebfb0754627,51adac2952444fa1b69de59c763df30c,02793ecd79c34cbfb4cc9ebfb0754627,ba44b73801744f5da8be772c7619d113,,1
677f279858144784a7a228a1bd7569ba,golden_rill,cf1d85cd768544f6acfe9063c4d6513b,9e4e396727c64f3e9e024742f05cd92c,2d9ed4b262d74206b40b7975e0486f2a,9e4e396727c64f3e9e024742f05cd92c,677f279858144784a7a228a1bd7569ba,,1
bca0d9d86fe74c8fa06fac71f44d40e5,golden_rill,2180328bbc354519a96699ca35691aa4,8c27b07812154825995e73595491f563,7dd1c51ce2d9491ebbc7ed7f6df6a7f4,8c27b07812154825995e73595491f563,bca0d9d86fe74c8fa06fac71f44d40e5,,1
6cd33a00c62541399b8c679291e056c6,grass,6cd33a00c62541399b8c679291e056c6,fa60e0fbc9bf401f8ee76373dbaf422a,04f9f39383584775a7a9882f62b54417,08df6d3af0dd4c82aa2faec64b43c3cb,6cd33a00c62541399b8c679291e056c6,,1
3e0df57d57954d2ab26382d8aec06967,grass,4cc5690e5c85424791ab85ac8b65d4c3,fd42d9d71a19495bb28e7c0d6c052324,a5aa328b377047f3b0472046c5544ca8,3e0df57d57954d2ab26382d8aec06967,3e0df57d57954d2ab26382d8aec06967,,1
993ba9b7ab2042478f94182503c561ff,golden_rill,352f334b7d1747b09dfdd3c05ff4542a,6676d17bb08c4d829b5fc007d4023ee7,33e204d0c5bd48e1bae26d64ef506502,6676d17bb08c4d829b5fc007d4023ee7,993ba9b7ab2042478f94182503c561ff,,1
0600f748a35d4c46af862c9da5d66bc6,grass,17cd07aa74e445c5bdf7f1827d74bc7a,809ced16a7094a2dbb61cb2a40cd5040,3bbb281f6fc9439b9a9f6b2ea0931fd1,1104cb2ca14b469f9a8abe35d5e4bd28,0600f748a35d4c46af862c9da5d66bc6,,1
d200c469039842f6aa68ecede7420144,golden_rill,9ff547decc6c4c6f984854c4c1f99195,4bac1d78f68e42d48b72712042520bc0,415084de3914425abc5265635e657604,4bac1d78f68e42d48b72712042520bc0,d200c469039842f6aa68ecede7420144,,1
lurkroom_daisychain_c0736c5b964849a8bb936c6d91bbf8c3,stone,lurkroom_daisychain_d3c61cd3fb0646aa8ebf93254ae25153,lurkroom_daisychain_41ac98ace7854cbdbc25896c58c49a10,lurkroom_1db850520408412dbf0165f81bf6912d_ec46cbf724ce469998e598418995b1c4,lurkroom_daisychain_1cff9029cd314a1a9a7f653463c4a305,lurkroom_daisychain_c0736c5b964849a8bb936c6d91bbf8c3,,1
292e4409182a44bb9e23c46805ff868e,golden_rill,85ed90046b034bbf99ebc85a34385713,a014b48e8ded480fa1675e98225ef4b7,e57940bfe3ec49ac9d33a6dc2f1ebc30,a014b48e8ded480fa1675e98225ef4b7,292e4409182a44bb9e23c46805ff868e,,1
2db7076e06354dbfb0e0a3f83ef473aa,golden_rill,da08f299ae0048ea84f87f16d514d69a,to_flower_left,1e9a6dcc78544681a2a676e6161498d6,to_flower_left,2db7076e06354dbfb0e0a3f83ef473aa,,1
96f26571b4074e749e94c1b11edf552d,golden_rill,7aac83ec236d4f42b4402c0d6d5ae259,fc302ffbc9874e839187dbd5d1851b0a,e9847ddf42994ad99f0b7387ed2196d2,fc302ffbc9874e839187dbd5d1851b0a,96f26571b4074e749e94c1b11edf552d,,1
lurkroom_6f59e70da38247cb9fce1725983d7452_9ac3eca44c5f4c04ac13490c4435bd56,stone,lurkroom_6f59e70da38247cb9fce1725983d7452_01997067ee6e42ffa9cd90429d2e8853,lurkroom_6f59e70da38247cb9fce1725983d7452_9ac3eca44c5f4c04ac13490c4435bd56,lurkroom_e0396fb646ec42079ed51c88974a06c0_cf1e8559654348abbbbfccffbda0dc5a,lurkroom_6f59e70da38247cb9fce1725983d7452_8cc158afe6ae44e1af7fc3e6175019a5,lurkroom_6f59e70da38247cb9fce1725983d7452_9ac3eca44c5f4c04ac13490c4435bd56,,1
3837315a6dcd444fb6adae5fab36229f,golden_rill,2074377c33a64d4896f0238f7e350137,lurkroom_23103f5eb08b49bb8274662c49671562,33753ba708d24e5b8f9ae4692c81e88d,lurkroom_23103f5eb08b49bb8274662c49671562,3837315a6dcd444fb6adae5fab36229f,,1
5e76fc58e1b245eeb53442e0ca9059b7,golden_rill,29eec857a7f342b0850e6bd21ea345ba,1b2f3d0ccbb54290ad2c41559c848dad,ca8f7c330dee4118ab29ec427f5cbec4,1b2f3d0ccbb54290ad2c41559c848dad,5e76fc58e1b245eeb53442e0ca9059b7,,1
997badcbf0d944f5bc15eec9a7d3dcee,golden_rill,3b55698d408743a88158c21d24eca014,469f75e052f244f6a7aa718053d889fe_f80c306da1794f8d8d47c7b8cea0071e,0d77fb99cd374378861860f0d1b29210,469f75e052f244f6a7aa718053d889fe_f80c306da1794f8d8d47c7b8cea0071e,997badcbf0d944f5bc15eec9a7d3dcee,,1
7433e830a46d4727903ecb39f31bc642,cobble,apple_right,e095ee202fc5463daefdee0285b0608b,42e3899830f441e58842ef717cd635a3,4a5afc45ac2544afa71a0949438093f3,7433e830a46d4727903ecb39f31bc642,,1
67b93e1dd2cb4361ac8ab3941e868b7d,golden_rill,090c3339289849459a8a5ba9969b331d,8388544d3e534c539413f2170f8188fe,c9e9e463d9a34cdd9ffcbba027111a9e,8388544d3e534c539413f2170f8188fe,67b93e1dd2cb4361ac8ab3941e868b7d,,1
1e21a772e22149b89a8fae4e19709872,stone,651ae13dbe1a4cd9891badd4da470ec6,2f581eb053aa491494a5a4bb89309d44,a5d716c5eddd4199986d5feb5df9c7ac,64af97f628664b83bae72cb38ec1c3e9,1e21a772e22149b89a8fae4e19709872,,1
046fd2ba4aca417fbd06ce7123b4eef5,golden_wall,a1140f75216042d79d91640c9aa411d9,cc99e69db26543229f129b60cf6e928a,046fd2ba4aca417fbd06ce7123b4eef5,63857e064d484724aeac277a80098dab,046fd2ba4aca417fbd06ce7123b4eef5,,1
1c364f29b0904e07ac8ffc9ba2082e73,darkness,f95047049000497c9a1a8a0836e5883c,d3d59c1a9712412e86b26a4c6a95e0fe,35933cb1cd5e4fbd9e4d349d3a6b1d25,1c364f29b0904e07ac8ffc9ba2082e73,1c364f29b0904e07ac8ffc9ba2082e73,,1
e51b60f99a7a443d94b12d228dbe4d72,grass,3f699eb5facc4ddd96451865e7afbf37,e51b60f99a7a443d94b12d228dbe4d72,ad90048a8c5644abbb6ff480ddff0276,af50619e87324d75a2f6355c00c1183d,e51b60f99a7a443d94b12d228dbe4d72,,1
50f318054d274e2cbf8db0e67d94d0c7,golden_rill,c9a5043a7b814fa9b69d595e1c388ce7,0088f0d9efa341ac8eafd5057c4d97fa,d4deb01e275b4cd383f9033ef033b11a,0088f0d9efa341ac8eafd5057c4d97fa,50f318054d274e2cbf8db0e67d94d0c7,,1
9f63bc350e254a1ba2ed0943dad54843,golden_wall,31f64fe5cae74f52baf0a690bd2fffdc,e0396fb646ec42079ed51c88974a06c0,b9d9e31e99e64b249f184f40647afd2c,9f63bc350e254a1ba2ed0943dad54843,9f63bc350e254a1ba2ed0943dad54843,,1
4c24194b14914ec487c606181c5203a9,golden_rill,d16a65d848f945b8904d5f75e260571c,9284035dce1b4955888b4cafd086bf41,9d401ec9701042b2943dec74c4808cb8,9284035dce1b4955888b4cafd086bf41,4c24194b14914ec487c606181c5203a9,,1
21c2532a76714fed9bdb3057397325e3,golden_rill,379852b3d1a74ff582ee584ee1a03539,c67d8942246347748cb6502a767eba3b,d2615b51878d4ad0ae06203f7283efc1,c67d8942246347748cb6502a767eba3b,21c2532a76714fed9bdb3057397325e3,,1
8d514cb72dbb4f1b9188031a8870a3d8,stone,8d514cb72dbb4f1b9188031a8870a3d8,99d11db2fabf4d518d084db673043d0d,8b8fb64d89c3439fb7137213689aeffc,0e22336382b54c20a779397c0ec5c72a,8d514cb72dbb4f1b9188031a8870a3d8,,1
1db94642cc014cd1ad4e5585c4dcb8c5,golden_rill,c94372936d944e5aa3e87b27cead3953,d4d8a77a7c9749c1b0aa5b66886b60c6,8c544a83e2a44ad0b477c604ce84d451,d4d8a77a7c9749c1b0aa5b66886b60c6,1db94642cc014cd1ad4e5585c4dcb8c5,,1
84a8bb5d3cf142c583b0374b87dfe1ed,grass,3d51c0341ff94fc397a486404de2c08c,e8230f34d6074f789013afbc37058cad,84a8bb5d3cf142c583b0374b87dfe1ed,38ee33cb1c82428fade7bbfd7bf6ae99,84a8bb5d3cf142c583b0374b87dfe1ed,,1
6ee0944af65e4f2f87128017fc8b4714,golden_rill,96b908439445423e8634f7c14d1dc62b,pocky_8a1f5b46ddd548ea821834ec1bc408aa,acc534abf9a542d196471f2a3440c684,pocky_8a1f5b46ddd548ea821834ec1bc408aa,6ee0944af65e4f2f87128017fc8b4714,,1
4ed5209d527542cfb89bff4597dacc4e,golden_rill,8864e23d036746b6ace5661aad7efee3,eb3526411da44eee9be9ee92be1525dd,4eeac34abe864300856e24053a47dc7e,eb3526411da44eee9be9ee92be1525dd,4ed5209d527542cfb89bff4597dacc4e,,1
2ddde22c90ea4197867ef52180246ce9,stone,fa94ea4ee98a4874bf9e9e4be030852f,c63482be7d224dbbbd30fbb8700f84e0,2ddde22c90ea4197867ef52180246ce9,2ddde22c90ea4197867ef52180246ce9,2ddde22c90ea4197867ef52180246ce9,,1
12265b789e4e46998d323bbb9b17846d,golden_rill,c6550afb1762478c8c52b85e74a51db2,4dab591071484db7adb3036aa12a5e69,8aba4ee924a846ab8270cfe6c1556020,4dab591071484db7adb3036aa12a5e69,12265b789e4e46998d323bbb9b17846d,,1
b4044541cbff48509bf96eaea854f10e,golden_rill,78293af3b7de4bab811886b8ab60e7e0,7f9bfb945ed64f3b83df74a7c1f16ea4,bb5f274d83fd43a78b1d5b79a6be3db8,7f9bfb945ed64f3b83df74a7c1f16ea4,b4044541cbff48509bf96eaea854f10e,,1
